YEAR,MO,DY,T2MDEW,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,QV2M,RH2M,PRECTOTCORR
2002,3,16,24.94,27.67,26.3,27.91,-269.54,29.97,26.37,100.56,5.2,6.02,4.28,1.73,229.62,6.46,19.78,85.38,2.79
2002,3,17,24.02,27.13,25.58,27.55,-270.35,28.8,26,100.57,5.19,5.8,4.36,1.45,220.25,6.39,18.68,83.31,10.06
2002,3,18,23.57,27.35,25.46,28.09,-268.51,29.98,25.33,100.57,4.12,4.7,3.62,1.09,223.31,5.05,18.19,80.31,0.6
2002,3,19,24.24,27.79,26.01,28.33,-268.86,30.16,25.88,100.64,4.05,4.95,2.94,2.01,211.56,5.01,18.92,81.5,2.68
2002,3,20,24.56,27.43,26,27.76,-270.35,29.04,26.25,100.7,2.92,4.06,0.79,3.28,173.69,3.62,19.29,84.5,4.03
2002,3,21,23.82,28.4,26.11,28.73,-267.79,31.51,26.15,100.57,2.13,4.13,0.42,3.7,184.62,2.61,18.49,77,0.77
2002,3,22,25.26,27.57,26.41,27.94,-270.52,29.14,26.51,100.61,3.69,4.38,3.09,1.3,198.56,4.54,20.14,87.31,2.08
2002,3,23,24.3,27.15,25.73,27.69,-270.55,28.61,26.01,100.68,3.91,4.95,3.11,1.84,217.88,4.8,18.98,84.62,1.34
2002,3,24,24.34,27.27,25.81,27.83,-269.97,29.12,25.94,100.63,3.98,4.97,3.1,1.87,217.56,4.92,19.04,84.38,1.88
2002,3,25,23.73,27.12,25.42,27.68,-270.33,28.8,25.97,100.66,4.77,5.71,3.96,1.76,217.25,5.82,18.37,82.06,1.04
2002,3,26,23.28,27.89,25.58,28.55,-268.13,30.8,25.77,100.61,3.78,4.5,2.1,2.4,221.94,4.6,17.88,76.62,0.89
2002,3,27,24.58,27.48,26.03,28.03,-270.56,28.95,26.37,100.6,4.07,4.61,3.23,1.38,219.5,4.96,19.35,84.31,1.89
2002,3,28,24.73,27.57,26.15,28.09,-270.28,29.24,26.38,100.59,3.66,4,2.85,1.15,216.25,4.52,19.47,84.75,0.91
2002,3,29,24.63,27.55,26.09,28.01,-270.22,29.23,26.3,100.57,2.24,2.75,1.61,1.14,182.88,2.83,19.35,84.31,0.6
2002,3,30,24.9,27.93,26.41,28.6,-268.45,30.71,26.01,100.54,2.79,3.58,1.44,2.14,200.12,3.38,19.71,84.19,0.73
2002,3,31,25.26,28.08,26.67,28.63,-268.82,30.77,26.44,100.51,3.77,4.58,3.17,1.41,210.94,4.61,20.14,85.19,0.7
2002,4,1,24.81,28.12,26.47,28.71,-268.79,30.76,26.4,100.49,4.18,4.86,3.19,1.67,213.94,5.13,19.65,82.88,0.57
2002,4,2,24.97,27.95,26.46,28.3,-269.81,30.04,26.71,100.63,4.38,4.95,4.05,0.9,215.56,5.41,19.78,84.06,1.29
2002,4,3,25.12,28,26.56,28.23,-269.97,29.82,26.64,100.69,4.55,5.16,3.96,1.19,209.5,5.73,19.96,84.56,1.53
2002,4,4,24.78,28.21,26.49,28.56,-269.6,30.4,26.85,100.53,3.51,4.18,3.05,1.13,206.31,4.42,19.59,82,1.24
2002,4,5,24.9,27.83,26.36,28.33,-269.86,29.83,26.54,100.35,3.15,3.64,2.66,0.98,216.38,3.94,19.78,84.44,1.22
2002,4,6,25.14,27.62,26.37,28.08,-269.74,29.64,26.24,100.29,3.52,4.37,2.69,1.67,229.56,4.38,20.02,86.56,14.77
2002,4,7,25.15,27.42,26.29,27.97,-270.09,29.3,26.23,100.38,3.52,4.45,2.38,2.08,227.31,4.42,20.02,87.56,21.99
2002,4,8,24.48,27.07,25.78,27.72,-269.77,28.94,25.56,100.41,3.83,4.43,2.3,2.13,241.69,4.69,19.23,86,39.41
2002,4,9,23.89,27.3,25.59,27.8,-269.74,29.09,25.68,100.44,4.21,4.58,3.72,0.86,246.44,5.25,18.55,81.94,2.7
2002,4,10,24.76,27.55,26.15,27.89,-269.54,29.62,26.01,100.37,5.04,5.72,3.91,1.81,233.38,6.28,19.59,84.88,10.62
2002,4,11,24.98,27.23,26.11,27.53,-271.06,28.51,26.43,100.43,5.09,5.77,4.1,1.67,219.88,6.39,19.84,87.56,5.75
2002,4,12,24.82,27.3,26.06,27.55,-270.38,28.78,26.01,100.47,3.52,4.13,3.05,1.07,234.12,4.48,19.65,86.44,2.79
2002,4,13,24.87,27.45,26.16,27.65,-270.42,29.05,26.32,100.55,3.29,3.8,2.9,0.9,222.06,4.22,19.65,85.94,2.45
2002,4,14,25,27.51,26.25,27.92,-270.38,29.24,26.47,100.56,3.13,4.18,1.88,2.3,226.19,3.97,19.84,86.31,3.32
2002,4,15,23.89,27.23,25.55,27.93,-269.21,29.53,25.6,100.62,3.57,6.85,0.91,5.95,177.44,4.41,18.55,82.19,10.69
2002,4,16,23.98,26.65,25.32,27.27,-270.25,28.45,25.55,100.66,4.12,4.67,3.52,1.15,224.25,5.16,18.62,85.44,5.87
2002,4,17,23.81,26.51,25.16,27.07,-269.67,28.5,25.02,100.69,3.45,3.76,3.19,0.56,237.5,4.32,18.43,85.38,6.48
2002,4,18,24.49,26.21,25.35,26.74,-271.33,27.28,25.46,100.67,4.13,4.86,3.57,1.29,215.69,5.14,19.17,90.19,7.87
2002,4,19,23.55,25.94,24.74,27.08,-269.95,27.67,24.48,100.67,2.71,4.42,1.83,2.59,209,3.26,18.13,86.81,1.87
2002,4,20,24.04,27.07,25.55,28.15,-269.3,29.13,25.28,100.66,2.66,2.87,2.28,0.59,205.38,3.28,18.68,83.69,2.38
2002,4,21,24.6,27.29,25.94,28.16,-270.41,28.75,26.01,100.64,3.07,3.59,2.37,1.23,198.56,3.75,19.35,85.38,1.78
2002,4,22,24.58,27.73,26.15,28.39,-270.25,29.34,26.44,100.59,2.47,3.46,0.37,3.09,142.75,3,19.29,83.06,1.92
2002,4,23,24.27,27.44,25.86,28,-270.94,28.58,26.37,100.49,2.34,3.55,0.15,3.41,187.69,2.76,18.98,82.94,1.5
2002,4,24,24.15,27.84,25.99,28.37,-269.44,29.94,26.23,100.38,2.84,4.54,1.66,2.88,169.19,3.56,18.92,81,0.82
2002,4,25,24.58,27.9,26.23,28.69,-269.56,29.91,26.31,100.35,2.73,3.45,2.28,1.17,189.62,3.34,19.35,82.44,0.65
2002,4,26,25.27,27.58,26.43,28.39,-270.16,29.28,26.29,100.35,3.78,4.78,2.94,1.84,221.38,4.6,20.2,87.38,4.6
2002,4,27,24.86,27.51,26.19,28.23,-270.44,29.2,26.5,100.47,4.26,5.37,3.67,1.7,218.19,5.24,19.65,85.62,3.3
2002,4,28,24.78,27.37,26.08,28.13,-270.39,29.02,26.26,100.58,4.12,4.46,3.8,0.66,227.5,5.12,19.53,85.88,4.9
2002,4,29,24.93,27.51,26.23,28.13,-270.82,28.9,26.57,100.69,4.34,4.88,3.73,1.16,225.31,5.43,19.71,85.88,1.91
2002,4,30,25,27.76,26.37,28.28,-270.1,29.49,26.44,100.66,4.07,4.5,3.76,0.75,229.5,5.06,19.78,85.06,2.22
2002,5,1,25.37,27.68,26.52,28.23,-270.81,29.05,26.72,100.62,4.61,5.05,3.99,1.05,229.62,5.77,20.26,87.31,11.37
2002,5,2,25.33,27.38,26.36,28.46,-271.27,28.47,26.59,100.61,4.58,5.37,3.84,1.52,216.5,5.72,20.2,88.56,7.83
2002,5,3,24.62,27.15,25.88,28.48,-271.17,28.3,26.32,100.65,2.68,4.04,1.83,2.21,196.81,3.31,19.35,86.12,5.46
2002,5,4,24.19,26.89,25.54,28.14,-270.58,28.56,25.99,100.81,2.68,4.08,0.1,3.98,181.81,3.34,18.8,85.25,11.87
2002,5,5,24.67,27.08,25.87,28.12,-270.83,28.33,26.01,100.77,2.94,3.74,2.19,1.55,215.38,3.59,19.41,86.69,4.73
2002,5,6,24.28,26.94,25.62,28.01,-271.11,27.99,25.95,100.75,3.67,4.79,2.48,2.3,242.44,4.58,18.92,85.44,6.44
2002,5,7,24.45,27.55,26.01,28.65,-269.38,29.63,25.86,100.73,3.05,3.67,1.95,1.73,229.81,3.72,19.17,83.44,1.12
2002,5,8,25.08,27.69,26.38,28.53,-270.23,29.25,26.33,100.82,3.59,4.01,3.15,0.86,220.81,4.41,19.9,85.88,6.4
2002,5,9,25.73,27.66,26.69,28.18,-271.28,28.69,26.82,100.94,3.52,4.3,2.85,1.45,242.06,4.43,20.63,89.19,11.79
2002,5,10,25.7,27.38,26.54,27.81,-270.62,28.99,26.46,100.89,4.02,5.55,2.43,3.12,235.25,4.88,20.63,90.62,12.44
2002,5,11,25.45,27.03,26.24,27.63,-271.19,28.15,26.19,100.85,4.12,5.06,3.45,1.61,209.94,5.09,20.32,91,15.15
2002,5,12,24.01,26.88,25.44,27.83,-270.15,28.43,25.43,100.78,2.61,3.67,2.12,1.55,203.19,3.22,18.62,84.38,7.46
2002,5,13,24.76,27.3,26.02,28.13,-270.01,28.98,25.84,100.78,3.76,5.02,3.02,2,210.62,4.62,19.47,86.12,12
2002,5,14,24.9,27.37,26.14,28.09,-270.73,28.82,26.4,100.87,3.52,4.18,3.06,1.12,209.56,4.35,19.65,86.44,7.19
2002,5,15,24.98,27.45,26.22,28.17,-269.9,29.22,25.97,100.85,3.07,4.25,2.34,1.91,221.44,3.79,19.71,86.44,12.87
2002,5,16,25.29,27.69,26.49,28.15,-270.08,29.44,26.37,100.72,4.09,4.9,3.32,1.58,221.12,5.06,20.14,86.81,3.59
2002,5,17,24.95,27.27,26.12,27.7,-271.02,28.51,26.37,100.69,3.62,4.23,3.24,0.98,180.31,4.52,19.71,87.19,4.53
2002,5,18,24.76,27.77,26.27,28.17,-270.2,29.48,26.53,100.73,3.66,4.05,3.07,0.98,212.88,4.54,19.53,83.81,2.8
2002,5,19,24.87,27.76,26.31,28.2,-269.95,29.46,26.26,100.75,3.32,3.66,2.84,0.83,227.06,4.13,19.65,84.44,8.41
2002,5,20,25.1,27.67,26.38,28.2,-271.29,28.73,26.87,100.77,3.34,3.56,3.05,0.51,220.25,4.23,19.9,85.88,5.51
2002,5,21,24.89,27.41,26.15,28.35,-270.92,28.63,26.4,100.81,3.34,4.3,2.75,1.55,214.94,4.15,19.65,86.19,3.76
2002,5,22,24.58,26.98,25.78,28.37,-270.99,28.23,26.06,100.8,2.6,3.37,2.09,1.27,172.5,3.24,19.29,86.75,4.55
2002,5,23,23.67,27.57,25.62,28.92,-269.72,29.43,26,100.73,2.99,3.91,1.91,2.01,200.19,3.7,18.31,79.69,5.04
2002,5,24,24.75,27.73,26.23,28.84,-271.15,28.8,26.8,100.68,1.48,2.21,0.33,1.88,233,1.85,19.47,83.81,3.98
2002,5,25,25.17,27.62,26.39,28.52,-271.82,28.27,26.94,100.65,2.89,4.7,1.59,3.12,234.44,3.51,20.02,86.5,5.26
2002,5,26,25.1,28.01,26.55,28.73,-270.33,29.65,26.82,100.6,3.14,3.99,1.92,2.07,213.19,3.8,19.96,84.19,5.97
2002,5,27,25.59,27.63,26.61,28.36,-271.56,28.48,26.89,100.7,4.2,4.8,3.43,1.37,224.75,5.27,20.51,88.62,8.07
2002,5,28,25.12,27.47,26.3,28.37,-270.95,28.65,26.44,100.73,3.74,4.38,3.18,1.2,218.25,4.63,19.9,87,6.84
2002,5,29,24.04,26.55,25.3,27.71,-271.72,27.33,25.9,100.96,4.38,6.69,3.28,3.41,180.19,5.47,18.62,86.06,5.54
2002,5,30,23,27.4,25.2,27.6,-270.24,29.05,26.12,100.88,2.45,4.8,1.7,3.1,195.94,2.95,17.52,77.06,2.53
2002,5,31,25.09,27.27,26.18,27.54,-270.61,28.63,26.09,100.79,3.85,4.67,2.38,2.29,213.69,4.82,19.9,87.88,6.25
2002,6,1,24.95,27.37,26.16,27.56,-271.38,28.4,26.62,100.78,3.98,4.99,3.17,1.82,203.81,4.98,19.71,86.62,3.44
2002,6,2,24.64,26.98,25.81,27.3,-271.4,27.99,26.24,100.81,3.45,3.99,2.79,1.2,188.88,4.33,19.35,86.94,14.99
2002,6,3,23.87,26.42,25.15,27.17,-271.09,27.51,25.45,100.9,2.83,3.6,1.57,2.03,169.5,3.51,18.43,85.88,6.22
2002,6,4,23.3,26.3,24.8,27.07,-270.7,27.55,25.1,100.96,2.1,3.38,1.02,2.35,153.75,2.63,17.82,83.62,7.58
2002,6,5,23.14,25.9,24.52,26.97,-271.22,26.87,24.94,100.96,2.54,3.56,0.66,2.9,120.38,3.2,17.64,84.75,5.73
2002,6,6,23.28,25.58,24.44,27,-271.55,26.41,24.81,101.01,2.36,3.97,0.11,3.86,200.5,2.89,17.76,87.12,7.46
2002,6,7,23.11,26.41,24.76,27.59,-270.16,27.99,25.01,100.89,2.12,2.72,0.84,1.88,133.38,2.58,17.64,82.12,1.11
2002,6,8,24.28,26.69,25.48,27.73,-271.23,27.6,25.68,100.88,3.49,4.01,2.8,1.21,213.5,4.37,18.92,86.56,7.82
2002,6,9,24.45,26.48,25.46,27.48,-271.17,27.48,25.49,100.86,3.27,3.83,2.35,1.47,238.81,4.09,19.1,88.62,21.51
2002,6,10,24.04,25.67,24.85,26.9,-271.25,26.51,24.61,100.9,3.54,4.73,2.15,2.57,209.5,4.45,18.62,90.62,12.8
2002,6,11,24.01,26.09,25.05,27.12,-270.79,27.29,24.94,100.96,3.01,3.56,2.27,1.29,239.5,3.66,18.62,88.31,4.59
2002,6,12,24.34,26.09,25.22,27.12,-271.94,26.7,25.49,101.01,3.15,4.61,1.79,2.82,204.56,3.91,18.98,90,6.63
2002,6,13,24.39,26.14,25.26,26.98,-271.63,26.77,25.26,100.97,4.42,5.7,3.25,2.45,210.81,5.54,19.04,90,8.91
2002,6,14,23.66,26.03,24.84,27.35,-271.84,26.65,25.33,101.03,4.44,5.59,3.71,1.88,217.5,5.48,18.19,86.81,5.04
2002,6,15,23.42,26.36,24.89,27.69,-269.7,28.09,24.64,100.99,3.68,3.93,3.43,0.51,230.19,4.51,17.94,84,1.18
2002,6,16,23.35,25.77,24.56,26.77,-271.61,26.5,24.96,100.99,3.25,4.88,2.17,2.71,197.94,3.98,17.82,86.44,4.26
2002,6,17,23.74,26.12,24.93,26.91,-270.27,27.64,24.75,100.96,3.3,4.59,2.39,2.2,232.88,4.12,18.31,86.88,3.27
2002,6,18,23.9,26.33,25.12,26.9,-270.35,27.94,25.15,100.99,4.72,5.52,4.01,1.52,240.81,5.9,18.49,86.62,4.97
2002,6,19,24,25.98,24.99,26.63,-271.09,27.25,25.19,100.99,4.46,5.3,3.75,1.55,228.56,5.56,18.55,88.81,5.75
2002,6,20,23.84,25.98,24.9,26.69,-270.23,27.72,24.79,101.01,3.61,4.42,2.95,1.48,224.81,4.45,18.37,88.12,11.8
2002,6,21,23.55,25.75,24.65,26.55,-271.56,26.48,24.9,101.07,3.37,4.3,2.57,1.73,209.44,4.14,18.07,87.62,3.7
2002,6,22,23.76,26.05,24.9,26.47,-271.16,27.01,25.02,101.05,3.62,4.31,2.96,1.35,208.62,4.51,18.31,87.12,0.77
2002,6,23,23.83,26.62,25.23,26.76,-270.29,28.28,25.41,101.07,4.6,5.86,3.53,2.32,206.69,5.77,18.37,84.69,2.23
2002,6,24,23.51,26.36,24.94,26.71,-270.51,27.9,25.26,101.18,3.93,4.5,3.22,1.27,218.62,4.87,18.01,84.44,1.11
2002,6,25,23.29,25.99,24.64,26.46,-270.17,27.65,24.67,101.19,4.25,5.08,3.51,1.57,235.94,5.27,17.76,85.12,3.67
2002,6,26,23.78,26,24.89,26.33,-270.17,27.69,24.71,101.17,4.61,5.19,3.91,1.28,232,5.8,18.31,87.62,8.61
2002,6,27,23.9,25.51,24.71,26.01,-271.26,26.68,24.79,101.11,4.28,6.6,1.7,4.9,217,5.34,18.43,90.75,9.91
2002,6,28,23.54,25.28,24.41,25.73,-270.9,26.64,24.39,101.13,4.63,5.72,4.05,1.67,228.06,5.84,18.01,90.06,3.07
2002,6,29,23.66,25.24,24.45,25.49,-271.03,26.47,24.35,101.23,4.01,4.55,3.52,1.03,220.31,5.11,18.13,90.94,5.44
2002,6,30,23.58,25.1,24.33,25.19,-271.36,26.14,24.35,101.17,3.7,4.03,3.25,0.78,207.5,4.7,18.07,91.19,1.67
2002,7,1,23.32,24.98,24.15,25.08,-271.76,25.75,24.36,101.12,4.07,5.05,3.36,1.7,209.56,5.15,17.76,90.44,0.7
2002,7,2,23.49,25.27,24.38,25.31,-270.69,26.77,24.31,101.05,4.2,4.88,3.87,1.01,217.38,5.45,18.01,89.81,3.69
2002,7,3,23.63,25.05,24.33,25.07,-271.56,26.03,24.44,101.06,4.27,5.26,2.92,2.34,208.5,5.49,18.13,91.81,4.73
2002,7,4,23.57,25.12,24.34,25.12,-271.33,26.18,24.36,101.07,2.83,3.18,2.36,0.82,212.88,3.71,18.07,91.06,1.67
2002,7,5,23.62,24.86,24.24,25.03,-271.27,25.95,24.07,101.04,2.96,3.48,2.41,1.06,239.56,3.73,18.13,92.75,8.01
2002,7,6,23.12,25.1,24.11,25.52,-270.36,26.76,23.98,101,3,3.68,2.27,1.41,242.56,3.73,17.58,88.88,2.76
2002,7,7,23.37,25.55,24.46,25.73,-270.15,27.24,24.24,101.02,3.84,4.42,3.27,1.16,220.88,4.87,17.88,87.88,0.76
2002,7,8,23.55,25.4,24.48,25.56,-270.87,26.73,24.44,101.11,3.86,4.33,3.52,0.8,216.62,4.9,18.07,89.5,3.32
2002,7,9,23.58,25.47,24.53,25.58,-270.67,27.01,24.52,101.14,4.3,5.13,3.54,1.59,203.19,5.47,18.07,89.31,4.82
2002,7,10,23.53,25.08,24.3,25.3,-271.9,25.81,24.56,101.12,4.41,5.31,3.69,1.62,208.62,5.56,18.01,91,2.82
2002,7,11,23.5,25.33,24.42,25.51,-270.81,26.83,24.48,101.11,4.23,4.83,3.77,1.06,208.5,5.34,18.01,89.56,6.24
2002,7,12,23.48,25.2,24.33,25.4,-271.28,26.3,24.44,101.08,4.53,5.24,3.87,1.37,225.56,5.7,17.94,90.06,2.84
2002,7,13,23.15,25.24,24.2,25.52,-269.92,27.07,23.84,101.02,4.3,4.98,3.65,1.33,236.38,5.44,17.64,88.31,0.64
2002,7,14,23.08,25.07,24.07,25.16,-270.34,26.8,23.98,101.07,4.2,5.21,3.46,1.75,211.44,5.48,17.52,88.75,0.59
2002,7,15,23.02,24.73,23.87,24.74,-270.77,26.13,23.75,101.07,4.3,5.2,3.73,1.48,218.38,5.66,17.46,90.25,1.35
2002,7,16,22.86,24.45,23.65,24.47,-271.29,25.54,23.68,101.09,5.25,6.34,3.77,2.58,225.12,6.78,17.33,90.81,2.78
2002,7,17,22.77,24.55,23.66,24.62,-270.77,26.08,23.7,101.11,5.54,6.24,4.73,1.52,227.75,7.12,17.21,89.81,5.08
2002,7,18,22.79,24.51,23.65,24.58,-270.45,26.12,23.42,101.01,4.41,4.97,3.57,1.41,219.25,5.79,17.27,90.19,3.23
2002,7,19,22.52,24.01,23.27,24.03,-271.28,25.16,23.29,101.01,4.01,4.94,3.2,1.74,213.62,5.33,16.97,91.31,1.87
2002,7,20,22.19,24.25,23.22,24.26,-270.11,26.06,23.02,101.02,4.18,5.05,3.01,2.05,227.94,5.53,16.6,88.38,0.58
2002,7,21,22.37,24.19,23.28,24.16,-270.3,25.78,22.93,100.98,4.64,5.08,4.12,0.96,221.94,6.15,16.78,89.56,1.15
2002,7,22,22.69,23.91,23.3,23.8,-271.99,24.63,23.48,101.01,4.57,5.16,3.57,1.59,214.44,6.09,17.15,92.75,3.32
2002,7,23,22.45,24.04,23.24,24.03,-271.13,25.31,23.29,101.16,4.13,4.94,3.38,1.56,214.06,5.49,16.85,90.88,2.25
2002,7,24,22.4,24.07,23.23,24.11,-270.5,25.64,22.99,101.24,3.98,4.5,3.52,0.98,227.75,5.23,16.78,90.38,5.77
2002,7,25,22.6,24.37,23.48,24.37,-270.49,25.98,23.3,101.16,3.61,4.13,3.3,0.84,222.12,4.81,17.03,89.88,0.1
2002,7,26,22.78,24.48,23.63,24.49,-270.52,26.08,23.44,101.11,4.22,4.9,3.52,1.38,213.31,5.6,17.21,90.31,0.16
2002,7,27,22.73,24.22,23.48,24.2,-270.89,25.53,23.27,101.09,3.34,3.88,2.94,0.94,203.25,4.46,17.15,91.44,0.34
2002,7,28,22.68,24.55,23.61,24.55,-269.81,26.46,23.11,101.16,3.15,3.93,2.19,1.74,214.88,4.12,17.09,89.44,0.13
2002,7,29,22.59,24.52,23.55,24.66,-270.25,26.38,23.48,101.21,4.04,4.52,3.44,1.09,221,5.17,17.03,89.12,0.44
2002,7,30,22.69,24.45,23.57,24.56,-270.18,26.26,23.3,101.12,4.48,5.64,3.29,2.35,217.44,5.8,17.15,90,6.66
2002,7,31,22.81,24.25,23.53,24.25,-271.13,25.51,23.49,100.97,4.33,5.06,3.44,1.62,226.12,5.73,17.27,91.62,16.59
2002,8,1,22.68,24.25,23.46,24.25,-270.69,25.79,23.33,100.95,5.01,6.16,4.02,2.14,216.62,6.61,17.15,90.94,20.32
2002,8,2,21.97,24.19,23.08,24.19,-270.31,25.74,22.9,101.1,3.63,4.1,3,1.1,202.69,4.78,16.36,87.56,1.33
2002,8,3,21.99,23.72,22.86,23.8,-270.58,25.16,22.59,101.13,3.15,4.31,2.48,1.83,236.56,4.13,16.42,90.06,1.32
2002,8,4,22.16,23.73,22.94,23.69,-270.27,25.55,22.68,100.97,4.21,5.27,3.1,2.17,240.06,5.58,16.6,90.94,2.26
2002,8,5,22.21,23.38,22.8,23.19,-271,24.69,22.55,100.95,4.7,5.35,3.86,1.48,228.94,6.52,16.66,93.06,5.52
2002,8,6,22.3,23.44,22.87,23.27,-270.85,24.85,22.55,101.09,4.13,4.96,2.64,2.32,207.94,5.96,16.72,93.25,18.29
2002,8,7,22.27,23.47,22.87,23.41,-271.06,24.76,22.68,101.14,2.39,2.93,1.62,1.31,200.75,3.52,16.66,93,2.43
2002,8,8,22.19,23.57,22.88,23.66,-269.74,25.5,22.08,101.08,2.3,3.1,1.85,1.25,221.69,3.12,16.6,92.06,0.5
2002,8,9,22.47,24,23.23,24.05,-269.68,26,22.53,101.02,3.56,4.29,2.98,1.3,218.88,4.73,16.91,91.25,0.36
2002,8,10,22.64,23.99,23.31,23.93,-270.61,25.58,23.03,101.02,3.81,4.8,3.15,1.65,218.88,5.31,17.09,92.19,1.93
2002,8,11,22.4,24.08,23.24,24.08,-270.23,25.84,22.92,101.08,3.27,3.7,2.95,0.76,227.69,4.52,16.85,90.44,0.97
2002,8,12,22.43,24.05,23.24,24.06,-270.37,25.65,22.87,101.11,3.51,4.17,3.09,1.08,227.88,4.76,16.85,90.69,0.62
2002,8,13,22.55,24.01,23.28,23.92,-270.9,25.43,23.18,101.15,3.56,4.41,2.82,1.59,214.69,5.06,16.97,91.56,2.08
2002,8,14,22.4,23.87,23.14,23.87,-270.57,25.45,22.87,101.19,4.1,5.19,3.06,2.12,207.88,5.55,16.78,91.44,2.83
2002,8,15,22.14,24.12,23.12,24.17,-270.6,25.66,23.12,101.23,4.16,5.13,2.67,2.47,204.56,5.45,16.54,88.81,1.08
2002,8,16,22.15,24.3,23.23,24.5,-269.59,26.34,22.78,101.18,3.17,4.13,2.52,1.62,213.75,4.07,16.54,87.94,0.69
2002,8,17,22.22,24.21,23.22,24.36,-270.51,25.83,23.19,101.03,3.71,4.77,3,1.77,228.75,4.84,16.66,88.69,0.84
2002,8,18,22.43,24.26,23.34,24.43,-270.02,26.16,23.03,100.96,3.88,4.73,3.05,1.68,211.56,5.03,16.85,89.56,1.59
2002,8,19,22.32,24.52,23.42,24.69,-269.64,26.55,23.04,101,4.1,5.03,3.12,1.91,212.5,5.23,16.72,87.62,1.48
2002,8,20,22.31,23.9,23.11,24.09,-271.63,24.84,23.33,100.98,5.5,6.58,4.85,1.73,229.75,6.91,16.78,90.81,2.51
2002,8,21,22.37,24.08,23.23,24.22,-270.39,25.79,23.04,101.06,5.44,6.95,4.15,2.8,223.75,7,16.78,90.25,5.11
2002,8,22,21.81,23.9,22.86,24.04,-270.01,25.75,22.61,101.08,4.18,4.66,3.63,1.02,234.19,5.43,16.24,88.19,0.76
2002,8,23,21.58,23.87,22.73,24.08,-269.42,25.91,22.19,101.02,3.91,4.55,3.39,1.16,235.38,5.05,15.99,87.19,0.91
2002,8,24,21.83,23.99,22.91,24.15,-269.87,25.9,22.62,100.95,4.16,4.54,3.75,0.78,224.12,5.37,16.3,87.88,1.17
2002,8,25,21.83,23.23,22.53,23.38,-271.7,24.08,22.62,100.95,4.27,5.37,3.51,1.86,217.81,5.42,16.24,91.75,1.62
2002,8,26,21.84,23.69,22.76,23.77,-270.52,25.25,22.61,100.94,4.66,5.64,3.91,1.73,218,6.05,16.3,89.38,3.91
2002,8,27,21.35,23.68,22.51,23.8,-270.17,25.44,22.45,100.93,3.83,4.72,3.27,1.46,226.56,5.02,15.81,86.88,0.97
2002,8,28,21.01,23.8,22.41,24.13,-268.52,26.29,21.65,100.9,3.94,4.46,3.25,1.21,239,4.96,15.5,84.62,0.61
2002,8,29,21.89,24.37,23.12,24.48,-268.13,27.43,22.4,100.91,3.7,5.08,2.02,3.05,230.88,4.68,16.36,86.38,0.37
2002,8,30,21.94,23.9,22.92,23.99,-270.02,25.75,22.62,101.04,3.41,4.08,2.51,1.58,204.25,4.71,16.36,88.94,0.08
2002,8,31,21.61,23.81,22.71,23.96,-269.13,26.14,22.12,101.02,2.77,3.47,2.1,1.37,214.88,3.76,16.05,87.81,0.11
2002,9,1,21.87,23.76,22.81,23.85,-269.56,25.94,22.35,100.93,3.66,4.52,2.87,1.65,223.81,4.92,16.3,89.31,0.24
2002,9,2,22.08,23.94,23.01,24.02,-269.45,26.14,22.44,100.94,3.8,4.52,3.15,1.37,221.44,5.2,16.54,89.5,0.49
2002,9,3,22.1,24.03,23.06,24.01,-269.71,26.11,22.66,101.01,4.08,5.05,3.16,1.9,220.81,5.67,16.54,89.12,1.16
2002,9,4,22.09,23.92,23.01,23.81,-269.88,25.87,22.61,100.97,4.59,6.02,3.47,2.55,225.56,6.44,16.54,89.62,1.5
2002,9,5,22.07,24,23.03,24.01,-269.88,25.92,22.65,101.01,3.91,5.11,2.87,2.24,220.94,5.46,16.48,89.12,1.17
2002,9,6,21.76,23.97,22.87,23.93,-268.86,26.58,22.29,101.02,3.72,4.28,3.17,1.11,243.94,5.07,16.17,87.81,1.86
2002,9,7,21.74,23.73,22.73,23.74,-269.42,26.07,22.33,101.03,3.99,4.63,3.46,1.17,229.5,5.46,16.17,88.81,0.96
2002,9,8,21.43,23.57,22.5,23.62,-269.6,25.72,22.17,101.07,3.47,4.36,2.7,1.66,228.38,4.87,15.87,88.06,0.79
2002,9,9,21.53,23.09,22.31,23.12,-270.74,24.47,22.06,101.09,3.96,5.64,2.91,2.74,228.38,5.27,15.93,90.88,5.5
2002,9,10,21.41,23.28,22.34,23.44,-270.18,25.12,22.15,101.04,4.75,5.64,3.65,1.99,218.12,6.16,15.81,89.31,2.44
2002,9,11,21.68,23.56,22.62,23.68,-269.45,25.78,22.08,100.97,3.74,5,2.88,2.12,218.31,5.09,16.11,89.38,2.59
2002,9,12,21.34,23.74,22.54,23.83,-269.38,25.9,22.13,101.01,3.31,4.11,2.63,1.48,219.12,4.52,15.75,86.69,0.88
2002,9,13,20.94,23.58,22.26,23.72,-269.32,25.75,21.91,101.1,3.52,4.58,2.8,1.77,217.5,4.76,15.38,85.25,0.31
2002,9,14,20.87,23.92,22.4,24.17,-268.56,26.49,21.9,101.11,2.75,3.51,2.09,1.42,205.69,3.59,15.32,83.38,0.19
